ROI_ID,ROI_Name,pIPS_clean_Connectivity,LO_clean_Connectivity,pIPS_CI_Lower,pIPS_CI_Upper,LO_CI_Lower,LO_CI_Upper,Dorsal_Significant,Ventral_Significant,Significant_Both,Significant_Dorsal_Only,Significant_Ventral_Only,Significant_Neither
146,7Networks_RH_DorsAttn_FEF_2,0.08400736249879831,0.03928371694766813,0.0644548763314055,0.10549018544455369,0.02263939216112097,0.05608518553845997,True,True,True,False,False,False
147,7Networks_RH_DorsAttn_PrCv_1,0.04356820764951408,0.0451606078293278,0.02799985324187825,0.06278633964894752,0.031953967871635944,0.059074163883633436,True,True,True,False,False,False
148,7Networks_RH_SalVentAttn_TempOccPar_1,0.06764161487808451,0.051438350586168885,0.04820379499611186,0.0887103791296896,0.02538997945812298,0.07766674208525928,True,True,True,False,False,False
149,7Networks_RH_SalVentAttn_TempOccPar_2,0.0611738338549104,0.041156658637596086,0.04034809789154678,0.0869273610620035,0.02044408613825605,0.06404110368926517,True,True,True,False,False,False
150,7Networks_RH_SalVentAttn_TempOccPar_3,0.06357553166647752,0.028888142253789637,0.044896356189726955,0.08639510244700228,0.01047179016362255,0.04963018612987878,True,True,True,False,False,False
151,7Networks_RH_SalVentAttn_PrC_1,0.05225840086738268,0.060600151773542166,0.03836122367453451,0.06655428146477788,0.039064702646444655,0.08724228104498856,True,True,True,False,False,False
152,7Networks_RH_SalVentAttn_FrOperIns_1,0.01917865497267081,0.023787660770014755,0.011370492588159526,0.027117806496486683,0.00635016458755773,0.04892774904470166,True,True,True,False,False,False
153,7Networks_RH_SalVentAttn_FrOperIns_2,0.03561459492064185,0.019204131508659985,0.02474160899809148,0.048216409853840646,0.001950921932519931,0.04063695489118496,True,True,True,False,False,False
154,7Networks_RH_SalVentAttn_FrOperIns_3,0.025014865923569433,0.04058781286908521,0.0037354786039537034,0.05641511475356916,0.02543795963154278,0.05650602890075081,True,True,True,False,False,False
155,7Networks_RH_SalVentAttn_FrOperIns_4,0.0429738181281007,0.016975279108414218,0.024620868164735535,0.06894486356242041,0.004461719855316915,0.031375026081999144,True,True,True,False,False,False
156,7Networks_RH_SalVentAttn_Med_1,0.042610956019618444,0.04316834014995644,0.03314638317355679,0.053206831461931045,0.02240638798846501,0.06967395091325872,True,True,True,False,False,False
157,7Networks_RH_SalVentAttn_Med_2,0.08128693151391214,0.01785399081806342,0.06477930535458856,0.09981790209033836,-0.013588374428864982,0.058566624810919156,True,False,False,True,False,False
158,7Networks_RH_SalVentAttn_Med_3,0.057556819565232016,0.046024498245161444,0.03890974867988714,0.0810196226635728,0.03129930066966659,0.061628151225805686,True,True,True,False,False,False
159,7Networks_RH_Limbic_OFC_1,0.012265973401048945,0.01789166349529599,0.0052633634044064416,0.019270414588390846,0.007722144683389666,0.03163252057695191,True,True,True,False,False,False
160,7Networks_RH_Limbic_OFC_2,0.017204977487886533,0.029648202781875927,0.01114379799950661,0.02357202085161892,0.012560978506614143,0.05499692730954848,True,True,True,False,False,False
161,7Networks_RH_Limbic_OFC_3,0.018286050556020603,0.011864119215816673,0.00996140352346831,0.028054052212327305,0.007078651361937065,0.016749347469724146,True,True,True,False,False,False
162,7Networks_RH_Limbic_TempPole_1,0.011338394587962992,0.02009147176674257,0.0024596061221220425,0.02326581637155161,0.015758556039589977,0.02410238248477172,True,True,True,False,False,False
163,7Networks_RH_Limbic_TempPole_2,0.011936193487296501,0.019585550646297634,0.004757946201263823,0.019539440412902162,0.01305112240920102,0.026717805188188018,True,True,True,False,False,False
164,7Networks_RH_Limbic_TempPole_3,0.020615932053058512,0.023566485835342772,0.009864903513355077,0.03579028218745305,0.016303561229789112,0.031035996961873025,True,True,True,False,False,False
165,7Networks_RH_Cont_Par_1,0.05885941035942071,0.024724777160574578,0.04490437634069369,0.07313843939207597,0.002889810510128478,0.047184660050131944,True,True,True,False,False,False
166,7Networks_RH_Cont_Par_2,0.056613113524185285,0.052363410488598876,0.03610357333931865,0.07893788287700669,0.020772063488321793,0.08558097139013827,True,True,True,False,False,False
167,7Networks_RH_Cont_Par_3,0.08093864884641436,0.0912543619568977,0.05386757110762927,0.10710912085034781,0.05850642825114644,0.12546254724859157,True,True,True,False,False,False
168,7Networks_RH_Cont_Temp_1,0.04625325849176281,0.05181817322348555,0.03424252704717219,0.05765112181090646,0.030630528250993747,0.07478773374071655,True,True,True,False,False,False
169,7Networks_RH_Cont_PFCv_1,0.024553509170396462,0.035824257906319365,0.011932030126142005,0.040625709607007184,0.020622854463807825,0.054972819582973065,True,True,True,False,False,False
170,7Networks_RH_Cont_PFCl_1,0.02073993122515579,0.02800644773782955,0.011426966126439057,0.030918950763427547,0.01777825935213413,0.038635905245448354,True,True,True,False,False,False
171,7Networks_RH_Cont_PFCl_2,0.025908990064635873,0.02825646240833319,0.007212172724151363,0.048321643592013665,0.019726932024544418,0.03676629862618736,True,True,True,False,False,False
172,7Networks_RH_Cont_PFCl_3,0.028336481113607686,0.027959066384937614,0.01215012556187705,0.04741644320569725,0.01725543257101284,0.03837703850165578,True,True,True,False,False,False
173,7Networks_RH_Cont_PFCl_4,0.04218365753897362,0.0748148952714271,0.027626368451294386,0.05616999120166939,0.05623095019513534,0.09389701213221997,True,True,True,False,False,False
174,7Networks_RH_Cont_PFCl_5,0.029440533292169373,0.032064100830919214,0.01794941476546228,0.040415854391823,0.01583016148587275,0.05257593019761972,True,True,True,False,False,False
175,7Networks_RH_Cont_PFCl_6,0.03107427537906915,0.03422582095178465,0.019398208263575925,0.04347674386291247,0.012811622863713032,0.059958579712029954,True,True,True,False,False,False
176,7Networks_RH_Cont_PFCl_7,0.05518121399735618,0.0650964297561182,0.03979896851217038,0.07052344672863707,0.04470646667759865,0.08574543200536733,True,True,True,False,False,False
177,7Networks_RH_Cont_pCun_1,0.14319132433997261,-0.021698789929764137,0.10856757763152321,0.18524319689927832,-0.04147465805419617,0.0006993814681967048,True,False,False,True,False,False
178,7Networks_RH_Cont_Cing_1,0.0617055540982013,0.023917612477412656,0.04162618330123627,0.08832029126222347,0.008608459340110938,0.03987942911399942,True,True,True,False,False,False
179,7Networks_RH_Cont_Cing_2,0.02868986688554287,0.03196942411725306,0.01933399579849922,0.0392810786065335,0.017256166437679594,0.04931387065735179,True,True,True,False,False,False
180,7Networks_RH_Cont_PFCmp_1,0.025809958499545853,0.042069545002757676,0.015144304971262398,0.03583505468753476,0.026349847368934812,0.06256718155022502,True,True,True,False,False,False
181,7Networks_RH_Cont_PFCmp_2,0.04507401316530175,0.04690735937199659,0.025706505129993375,0.06763602546868949,0.03401929171005678,0.06020743518602102,True,True,True,False,False,False
182,7Networks_RH_Default_Par_1,0.12308741774823931,0.006870507767113547,0.10000873746143447,0.14897958729416133,-0.013278243186262747,0.031435600912664084,True,False,False,True,False,False
183,7Networks_RH_Default_Par_2,0.06571576110501257,0.02399513594961415,0.045519856298213,0.09038433005140784,0.005431581597723481,0.04380448243723043,True,True,True,False,False,False
184,7Networks_RH_Default_Par_3,0.06178959753985206,0.03281402935843087,0.038036737491428434,0.08713642608555447,0.013200735311127372,0.052953446683305726,True,True,True,False,False,False
185,7Networks_RH_Default_Temp_1,0.01087029628171068,0.022860949276946485,0.001756926405424666,0.021640077914344146,0.010651839859201572,0.04014338614360894,True,True,True,False,False,False
186,7Networks_RH_Default_Temp_2,0.022796135240544874,0.03503941008562429,0.014680272242468264,0.030657512854991686,0.0184693546875173,0.05683404523749939,True,True,True,False,False,False
187,7Networks_RH_Default_Temp_3,0.03519331431016326,0.044044791287483856,0.025470971695742466,0.045515855776870416,0.021112966841933988,0.07308303579403498,True,True,True,False,False,False
188,7Networks_RH_Default_Temp_4,0.04112513870414761,0.06381659326143563,0.027840701582479397,0.05533070362224761,0.03910592091528491,0.09386653535378475,True,True,True,False,False,False
189,7Networks_RH_Default_Temp_5,0.04254037752333614,0.05550970966255085,0.02592148055167248,0.06125225988475399,0.0342942136679388,0.08167369730557159,True,True,True,False,False,False
190,7Networks_RH_Default_PFCv_1,0.026621548665894404,0.033539966576629214,0.012804058104261964,0.04553921411602964,0.026834768193980885,0.04060261691144357,True,True,True,False,False,False
191,7Networks_RH_Default_PFCdPFCm_1,0.026493834538592234,0.013898664632708661,0.017304090782999992,0.03739517415718486,0.0018670065170024626,0.027787160513172336,True,True,True,False,False,False
192,7Networks_RH_Default_PFCdPFCm_2,0.027073730637008946,-0.001307888946030289,0.005732005526725616,0.05669276316119875,-0.012338594014969808,0.008469270368126062,True,False,False,True,False,False
193,7Networks_RH_Default_PFCdPFCm_3,0.020744019545317214,0.008373533556651738,0.0015795629392313358,0.04850581332361294,0.00021763432758032454,0.01610528222259341,True,False,False,True,False,False
194,7Networks_RH_Default_PFCdPFCm_4,0.0163031996279541,0.01905246866064974,0.0035500683226726126,0.0299735949659306,0.006582035203367316,0.033102765697306795,True,True,True,False,False,False
195,7Networks_RH_Default_PFCdPFCm_5,0.028792652699242655,0.02023585489951074,0.012755780706518435,0.045687239784860535,0.004993513920473763,0.037687844169947,True,True,True,False,False,False
196,7Networks_RH_Default_PFCdPFCm_6,0.05122687742631468,0.024373321561142802,0.036144581572928776,0.06595830979381893,0.0039965510303671984,0.049850880941246734,True,True,True,False,False,False
197,7Networks_RH_Default_PFCdPFCm_7,0.06132517977514201,0.0197552434530937,0.0428555642772052,0.08088673528206224,0.0057019780875028426,0.03522802119130372,True,True,True,False,False,False
198,7Networks_RH_Default_pCunPCC_1,0.12935359900196394,-0.015717419071329966,0.10196797038531966,0.15939408632823163,-0.04027366366935894,0.011572368846585348,True,False,False,True,False,False
199,7Networks_RH_Default_pCunPCC_2,0.09277119901445177,0.004692999025185903,0.06435064360395902,0.13017930081631574,-0.012868266961433821,0.023202225387406843,True,False,False,True,False,False
200,7Networks_RH_Default_pCunPCC_3,0.09955293561021487,0.019938717285792034,0.0741679384217908,0.12755950986821618,-0.0053417537607149115,0.04956835514814075,True,False,False,True,False,False
