ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,Significant,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Y_Coordinate,Anatomical_Division
b'17Networks_RH_ContA_IPS_1',Wang_b'17Networks_RH_ContA_IPS_1',b'17Networks_RH_ContA_IPS_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-63,Post. Parietal/Temporal
b'17Networks_LH_DefaultA_IPL_1',Wang_b'17Networks_LH_DefaultA_IPL_1',b'17Networks_LH_DefaultA_IPL_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-62,Post. Parietal/Temporal
b'17Networks_LH_DefaultB_IPL_1',Wang_b'17Networks_LH_DefaultB_IPL_1',b'17Networks_LH_DefaultB_IPL_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-62,Post. Parietal/Temporal
b'17Networks_LH_DefaultC_IPL_1',Wang_b'17Networks_LH_DefaultC_IPL_1',b'17Networks_LH_DefaultC_IPL_1',-0.17174071614463332,-7.710074271070975,4.9727273188773536e-14,True,-0.17174071614463332,0.0008909938353721121,-0.17174071614463332,-0.18795211938221237,-0.13427159864139604,-62,Post. Parietal/Temporal
b'17Networks_LH_SalVentAttnB_IPL_1',Wang_b'17Networks_LH_SalVentAttnB_IPL_1',b'17Networks_LH_SalVentAttnB_IPL_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-62,Post. Parietal/Temporal
b'17Networks_LH_ContB_IPL_1',Wang_b'17Networks_LH_ContB_IPL_1',b'17Networks_LH_ContB_IPL_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-62,Post. Parietal/Temporal
b'17Networks_RH_SalVentAttnB_IPL_1',Wang_b'17Networks_RH_SalVentAttnB_IPL_1',b'17Networks_RH_SalVentAttnB_IPL_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-58,Post. Parietal/Temporal
b'17Networks_RH_DefaultA_IPL_1',Wang_b'17Networks_RH_DefaultA_IPL_1',b'17Networks_RH_DefaultA_IPL_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-58,Post. Parietal/Temporal
b'17Networks_RH_ContB_IPL_2',Wang_b'17Networks_RH_ContB_IPL_2',b'17Networks_RH_ContB_IPL_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-58,Post. Parietal/Temporal
b'17Networks_RH_ContB_IPL_1',Wang_b'17Networks_RH_ContB_IPL_1',b'17Networks_RH_ContB_IPL_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-58,Post. Parietal/Temporal
